KANT	ZGDE	GEBAEUDE_ID	HHNR	PERSON_ID	GEMT	ALTJ	GORTAUS	AGDE	AWBUS	XH	YH
25	5	5403	1885544	2142	441	46	848	1054	3335	663291.4787419401	209101.74766014348
13	1	7405	5075475	2143	722	100	67	96	2377	680992.8409082398	245951.87724806526
25	9	2452	2776210	2144	328	97	182	4001	9565	644232.8957472659	242400.3365520882
3	9	9759	9859397	2145	151	53	21	250	2082	671806.7314432161	250862.8018200213
6	2	9635	9023291	2146	207	83	721	4001	313	645609.6370109685	245087.06301546466
5	3	2513	4042486	2147	456	18	97	1064	9748	664733.4799665016	212765.0486667914
18	1	6354	1528363	2148	453	62	44	1103	58	641062.2296426408	229708.77788082065
17	9	172	8748287	2149	331	88	571	1053	833	667314.8467225416	214015.61081342492
2	4	7052	3232970	2150	896	37	377	1024	2435	664470.9533132807	214923.2996099376
1	9	1066	6613335	2151	510	3	388	1059	9625	665869.2784816186	211748.81008757456
23	5	6074	43682	2152	7	83	499	1054	3906	670152.349928592	211061.17497097963
20	0	2407	2210200	2153	48	79	639	1331	5053	676293.9787126153	220028.20159290743
10	6	7432	4631898	2154	952	57	108	1707	457	674622.8329335075	221483.18474538962
4	7	6509	9598969	2155	439	66	487	4082	4956	662478.3668357786	245015.47855876875
23	0	577	9313723	2156	633	51	679	261	6809	675422.1662823198	222111.92837053558
5	5	2551	8804564	2157	451	23	853	-1	6504	656531.6202842371	252677.82020207518
18	0	8174	5988013	2158	810	55	869	4026	4001	669301.1524431978	243940.3767520026
21	0	4686	7698849	2159	240	55	141	135	400	682764.1151543099	241759.02328413716
24	7	4922	2687290	2160	577	27	203	243	2226	693767.7460938173	251255.29351214954
1	6	813	121080	2161	223	75	873	261	4870	681543.8800687206	240584.46736840886
4	0	879	1174025	2162	739	42	498	1069	5629	666623.5027878667	213239.37026616806
16	6	4768	9999633	2163	821	47	603	1146	3482	642902.7401610183	225965.20290314857
16	2	4633	6493284	2164	304	11	117	-1	1299	687091.9169879562	249081.51770890044
3	5	5231	1344711	2165	305	4	799	4566	8829	714364.3097792907	264410.0234547685
13	4	5249	3812658	2166	823	50	757	-1	8418	728518.0935738503	223542.85971778922
21	4	6775	2714895	2167	770	70	326	-1	9278	732452.3203394896	248238.8902198671
14	7	1922	7660156	2168	709	94	495	-1	9742	720053.0921526414	230428.70093004947
17	3	7457	4540165	2169	877	62	435	1052	8735	670127.0518396467	212203.34406541908
19	3	7623	9789418	2170	193	97	324	245	9524	671698.3046428638	258226.48098290648
13	7	4551	9260511	2171	186	75	816	-1	3856	702195.1698105581	240688.69058001897
25	0	9243	7171910	2172	594	76	678	121	3671	699733.636271264	239923.64715406508
9	6	4789	1437302	2173	22	40	552	-1	6273	678960.9226810894	250556.29756146926
24	2	7766	5119991	2174	222	20	713	261	4535	681387.2551951801	240543.1187531996
21	1	4261	6505667	2175	457	91	662	261	6532	677684.7036456608	241010.70294212137
13	1	229	5618822	2176	204	50	934	-1	5108	666240.9676126563	256064.87078473181
24	5	9714	1583199	2177	601	58	828	-1	3959	733020.8124582465	247812.3057547263
17	0	4897	2521628	2178	794	22	849	-1	4174	682537.3932175431	240096.04542017845
4	6	5765	5777793	2179	453	45	532	261	7357	693631.8981039326	247523.15134057094
5	1	9862	1937537	2180	630	76	748	1081	3575	660428.5593623505	234280.36838003303
0	0	9449	2184451	2181	450	33	17	152	2421	702970.7618734516	242804.54027894125
8	2	77	8437278	2182	56	80	112	-1	7199	690988.2131592275	284390.7379487647
11	6	9514	2624860	2183	360	38	990	4201	5312	655994.7837532529	248746.70204979143
24	3	5537	9343994	2184	261	65	130	1625	1157	723502.8772853862	216941.9322179968
22	7	5584	8675878	2185	84	61	565	-1	4830	672913.0832687925	250980.22685499958
21	6	4189	8698303	2186	85	5	434	4033	236	663969.4647413867	254456.2195652652
15	5	9848	6364313	2187	590	1	232	1054	657	665039.9498375866	212531.63333886527
3	9	3707	2004790	2188	925	93	205	135	4466	677424.3223203325	241483.47715293991
16	4	7499	6717837	2189	788	13	874	3402	1000	728458.0147538717	254023.70905490028
7	9	1462	7156293	2190	436	22	227	-1	170	674719.9199965373	235998.46535952453
9	5	6644	774906	2191	37	63	693	247	819	675294.6047616769	249767.14971980947
10	6	1207	8835959	2192	849	37	632	-1	1010	670651.2227345516	210302.82007394527
14	3	3981	7501690	2193	206	73	349	133	8501	688264.4829012207	230550.50338362108
18	4	3994	567924	2194	906	62	247	133	764	686888.5379445994	235644.92592916152
3	8	5121	9673285	2195	223	40	171	1344	5852	705788.9445071215	228074.2976525741
3	9	8378	491139	2196	838	41	545	-1	2473	649270.4409528077	206449.82967831905
16	6	394	2098356	2197	261	34	226	4026	7225	654977.3718021264	247794.63041212826
18	7	2640	8703630	2198	883	63	810	-1	4536	672584.3714273489	201142.73738878686
25	2	4947	3633470	2199	32	26	277	4026	9310	656838.7678987284	259282.49021735988
8	2	8759	3542557	2200	856	84	211	4001	8746	646020.1170986105	248132.6180936586
14	4	519	6337020	2201	398	60	525	62	1786	678131.5135891587	255135.26944761255
4	1	2665	5938265	2202	315	65	183	261	624	664723.254893952	214065.04839927386
0	7	1151	9009319	2203	222	88	238	4946	3166	731865.9010529338	277525.142292717
20	6	578	2884106	2204	714	59	433	-1	2522	727321.2525874915	254344.90896581218
23	5	9351	5053976	2205	221	78	794	4591	1002	714730.7249723027	257560.36851184547
10	2	2123	5483800	2206	45	61	220	177	4393	696715.7207418751	244243.3226583421
20	6	5144	8165318	2207	155	28	203	1055	8144	672550.7369654296	220497.274835412
21	3	3872	1261837	2208	393	85	161	4751	989	731978.7549492975	252680.89760537923
0	0	3278	1708107	2209	325	9	29	-1	2526	663693.9566904037	245621.06176509865
18	9	7578	7554960	2210	990	51	923	1301	8438	701199.8923966677	219912.93787081324
16	6	1331	9493982	2211	379	54	777	62	4567	687765.0727742605	242746.0218405875
21	4	6692	1993834	2212	1	19	997	4030	1734	669719.4548608054	255504.13017959695
19	5	3921	7235673	2213	291	20	738	-1	8202	711221.650040436	232713.2780136271
14	6	905	5275011	2214	569	62	777	191	9789	688739.6656571314	250604.06068792354
24	5	8291	1157939	2215	76	51	58	1024	1209	664302.6371725351	216136.72079565178
17	3	3298	1464677	2216	365	36	754	261	9403	676603.9547652696	236585.7653072145
10	4	2179	4533382	2217	475	4	12	261	4562	683315.7186289333	253360.85099019893
23	4	7916	4449079	2218	387	74	971	191	5936	683111.2819020138	248890.43320888086
20	8	956	2102282	2219	288	19	675	-1	184	709072.774561366	232644.9566928721
3	1	2383	4678467	2220	914	81	613	1058	8318	666285.2388823534	207723.07045527294
11	6	6761	4566295	2221	352	56	969	261	4874	673908.7996986917	261295.46396901974
9	3	6168	6044912	2222	352	24	11	-1	580	649035.3047130357	266810.48611354176
3	7	3843	4275238	2223	139	77	208	3339	6201	723318.3836401216	205159.57686163657
9	0	1743	586439	2224	948	37	784	191	4100	686273.1304823105	244556.24796587465
20	5	6566	554959	2225	551	9	379	4001	5509	644547.7039258053	243538.45228425966
12	7	2016	2606576	2226	212	100	774	261	8205	690928.1000902753	284269.3709801096
3	1	9740	4635467	2227	778	50	661	-1	5503	664443.990647142	248724.55395243154
5	2	3109	8087605	2228	790	85	968	261	8544	701648.9681733213	247135.71149132197
24	6	5791	3787379	2229	916	59	616	-1	2104	722659.9130547701	252948.9242163364
1	6	7672	9957373	2230	530	49	296	4021	3903	666309.7831006168	253099.79228211637
24	4	393	884030	2231	841	49	30	194	8224	696615.9822864755	249249.19838906827
18	9	3301	1607761	2232	333	64	73	4044	664	661836.7320940375	260081.38417065566
25	6	7351	157381	2233	242	73	418	191	8967	706797.8243569254	244243.0185536901
22	6	213	2574042	2234	207	68	405	-1	4733	666950.0789910305	210197.6528774608
24	5	1713	4466625	2235	276	38	862	171	5022	706974.746213701	249807.39839454385
9	5	3779	5096800	2236	517	31	966	4283	7470	645164.5908594319	241243.41099622654
8	3	9970	3164299	2237	118	71	342	261	7461	672806.8373041868	261918.7961946104
19	7	5178	1995467	2238	606	24	872	198	796	692076.3548826601	243296.728449581
1	2	8261	4784155	2239	54	11	211	1701	8894	697253.3322143711	232825.72623548209
9	6	3812	5473573	2240	737	22	605	121	5383	700743.4058858127	237809.42447056226
23	3	1829	5122696	2241	547	86	328	-1	5880	719988.140652163	260238.92089667567
3	9	9420	8837269	2242	636	70	391	3408	3376	717900.2221688416	264056.9530812442
14	3	3211	738957	2243	116	33	335	-1	3156	714504.6107420535	232723.01717008316
2	0	7452	1841892	2244	62	44	785	191	5975	692255.391155706	248290.27283285605
14	6	1395	2578689	2245	31	73	636	4092	4514	666458.2650493353	256791.1982155511
4	2	302	7775483	2246	269	29	253	-1	5501	689213.082013289	255538.87125860015
6	4	2054	5874909	2247	33	3	96	30	2707	693292.5567935329	272062.9563093088
3	3	1422	4481122	2248	911	53	917	4561	7746	721480.9388947855	258036.1491280703
6	0	7648	7158329	2249	315	61	622	4008	1400	645869.8239098337	251775.62360403288
18	2	4149	6201537	2250	660	38	37	219	9574	707641.9960090717	267082.5714737411
1	3	955	5951309	2251	75	38	744	-1	2417	699776.7400555459	238423.30639154953
15	2	5870	4378978	2252	786	82	487	2	4123	677968.6757096894	244259.4264782898
3	9	9249	8171636	2253	478	26	474	62	3262	658894.5505375083	264219.19493151945
4	6	6580	813612	2254	934	12	172	113	8369	703243.7930918104	242504.94522518938
21	8	6029	2561572	2255	876	17	756	58	3376	679583.077247332	268877.1091353658
14	3	5216	22568	2256	329	15	881	4746	9255	716004.7912401236	259872.75010272273
21	1	6746	844918	2257	98	59	67	1058	6183	665825.896818076	208476.2742062617
18	0	2911	5428350	2258	695	48	967	4801	7552	713250.433123683	275759.61329435965
10	1	2801	4283811	2259	512	90	65	242	2501	684873.1303349835	250880.75127120488
18	9	9977	8085736	2260	518	53	970	261	5862	685520.3544606116	270482.520085682
18	1	2516	1493524	2261	48	68	128	261	870	678999.5158128366	243198.410777285
21	5	3549	4093554	2262	660	77	872	261	7560	687850.2606925858	242292.99748331556
16	8	6368	6948940	2263	420	74	371	-1	3250	695364.9724485885	234564.71785588807
24	9	9431	8956980	2264	458	37	288	4037	1682	665721.862397169	251064.8460060206
0	4	3184	5511751	2265	402	85	134	1024	3093	663537.572716099	211763.35808205002
19	5	7549	4719852	2266	323	21	4	1622	8428	721529.7911467777	224352.26004306116
14	2	3342	7584020	2267	574	90	992	94	694	672472.6940988038	258476.80923954397
0	5	2920	4414841	2268	933	78	45	1055	7850	658419.4897381272	250928.85919989942
2	5	7665	3137760	2269	437	53	810	69	9467	687762.2663882324	249769.9754568382
13	5	2304	6427225	2270	364	80	690	261	9396	687863.4914227313	252202.07502688107
25	6	3169	255483	2271	490	73	734	261	8860	664042.6020575841	256270.4520832454
24	5	4303	4662571	2272	132	100	548	101	5297	688615.9326602028	252081.58042882627
5	1	5480	1210579	2273	924	46	411	261	2478	675102.4417506014	235537.09319666587
15	8	5868	1595180	2274	426	34	772	-1	7158	663660.9257839625	271308.5000585986
20	5	3694	7923447	2275	917	5	330	1701	7672	670005.2562297717	229328.621001946
0	4	3761	5628733	2276	66	27	34	3424	7643	727564.2119713917	256100.98417381456
23	2	3739	9620	2277	124	21	203	66	593	706554.1766032272	239588.06167116502
6	8	8676	5777114	2278	745	91	655	117	3557	706124.7793490569	239615.75271410195
9	2	6632	3775609	2279	59	85	88	-1	3838	704542.0525984658	232929.42705701687
10	3	1584	4263844	2280	132	11	339	-1	4188	665468.9360669133	209560.20722742702
15	1	7181	4349462	2281	648	50	760	4040	2279	672333.6177133849	250560.56226044113
15	9	4525	6044631	2282	678	46	647	4144	4101	646647.8045468425	241577.29325956217
2	0	2051	2585720	2283	847	80	523	2932	7331	691169.490932796	283722.408612042
20	4	8867	7076947	2284	133	52	499	245	4872	687439.5109175065	246136.56977322168
5	9	4562	5386190	2285	709	77	668	-1	9399	719849.8263660803	265341.1175148193
10	0	4538	6926358	2286	957	45	551	1102	2314	650882.0633798138	227846.9742259478
6	1	2371	4883430	2287	622	12	329	261	7209	660714.4163326763	257081.06037124677
11	6	5611	3268415	2288	338	29	845	4034	6579	666754.6336287045	257063.5860321189
2	9	9119	6484655	2289	630	10	339	261	6386	680412.8561948554	268036.891545654
24	8	4063	5493772	2290	129	15	389	230	5145	696334.1272485895	262718.247474887
13	4	1789	9539640	2291	395	55	52	176	6854	720309.2218797229	258307.94630145488
20	0	6334	8717148	2292	406	24	974	4135	4242	653804.1088370258	235140.49164171782
20	4	9015	4829998	2293	208	49	187	4013	6109	646800.0217106953	241236.23241537996
18	5	8784	1459757	2294	191	3	587	-1	7045	697473.1360093924	236650.9011564099
6	8	4276	3803489	2295	58	55	817	4023	5021	663684.744033314	253993.8666486572
25	9	5918	7145757	2296	590	47	690	1705	456	686611.9477476161	233047.79318696633
18	0	2686	4714559	2297	94	38	174	191	5165	684032.4439494159	241568.14945021158
2	1	2946	3973228	2298	402	90	190	2932	3345	691064.0327965291	285461.0969425776
22	6	3484	9630934	2299	233	62	460	261	9827	685443.9995246023	243882.92554487087
4	8	2834	4525687	2300	158	75	805	133	8136	687364.0896889166	234822.29967822842
20	6	7944	6307413	2301	805	13	809	191	3013	698213.7622736571	232337.41968913403
6	8	9495	3426494	2302	238	57	129	261	2179	665190.9615333208	209794.00675942228
11	9	2858	4752395	2303	817	53	536	3408	4090	727140.5866821863	256928.2258426861
21	8	3547	5627614	2304	89	69	227	-1	1688	642079.5922154952	209986.87259592343
16	1	8554	6426341	2305	161	61	568	2939	7033	689628.5111811978	284658.78512083343
21	1	5990	2409623	2306	233	14	922	261	286	703274.3303373106	228813.2795708324
1	7	5073	9966579	2307	961	44	970	4001	3607	689037.4217997009	205937.9621699192
22	0	3487	6458950	2308	755	59	535	4021	9324	662701.3777673487	256623.75241991607
22	2	4695	9563491	2309	165	36	519	142	477	694106.8083392523	231196.45269963326
20	1	6064	9292010	2310	540	54	187	4551	1959	720927.0170439584	257597.15132749797
8	1	4389	3951363	2311	658	99	759	-1	1247	705422.698957462	227222.85858342663
8	2	5425	1232162	2312	353	34	30	3407	2134	728102.098385425	256430.10041782446
22	4	9955	5946178	2313	853	36	969	228	1749	695461.9362739348	259829.6793329027
11	2	1131	8303788	2314	806	13	777	4012	928	650568.4684566297	245416.63695624212
16	8	90	9071919	2315	955	90	16	-1	9509	663887.4737843325	259019.9993529702
16	3	3589	5220198	2316	839	14	860	-1	6203	678171.0569735636	251126.385419131
8	8	9379	9982199	2317	526	26	964	1054	4821	666494.8415072283	207685.5408097183
22	4	474	9858896	2318	161	83	728	230	798	695999.905784006	267491.7017180178
23	7	3781	7156842	2319	717	92	436	199	1613	681133.7594593767	246442.82421410552
18	6	1552	9757192	2320	800	39	253	1061	7696	650896.4735650105	224041.56716186448
14	4	7817	5544054	2321	4	38	562	-1	978	651642.4108968364	241713.158155624
13	1	3329	9828939	2322	649	68	988	120	7606	707443.6900887116	231671.24047435902
5	9	5065	9049513	2323	887	83	325	3339	4699	706988.3739174963	232017.1971955895
17	5	309	5446394	2324	240	48	492	141	8280	685188.8419552005	240468.82434529395
22	7	9340	9317554	2325	82	49	504	230	7102	695288.2359539217	261238.68898626382
25	2	3957	1509649	2326	659	63	392	-1	6331	689327.783389977	237040.12916242043
4	4	138	3865824	2327	427	78	633	248	611	682001.9920294819	252459.08395631635
14	5	7560	160561	2328	765	27	463	261	951	683818.2170529234	254067.2593382346
12	0	9517	5825824	2329	437	1	65	66	8943	680670.6603994061	246562.97645683412
12	8	3160	1701654	2330	906	94	993	-1	2241	693628.8671533278	230580.50128345191
24	1	1469	9576194	2331	805	16	922	-1	1498	683076.8510161127	252287.09821637723
19	8	702	5184160	2332	336	30	640	-1	1473	666971.5842641081	255484.0229847852
2	5	2546	8197556	2333	192	42	706	1024	1864	662785.9088477357	214020.87181529708
21	5	7393	9287629	2334	651	15	171	-1	9836	695424.488632655	262637.8301331527
4	3	5924	8457476	2335	290	38	796	4304	3122	660538.5622445098	264701.8230482564
19	2	1017	1180732	2336	719	79	4	31	218	694629.0092775791	267275.89441395976
3	0	3950	479841	2337	288	22	392	55	6573	680595.4467617471	267951.51025404746
20	3	8897	5538219	2338	2	80	338	66	7568	682891.0482032755	265259.27894376434
2	9	9398	8705626	2339	14	61	37	1701	161	710756.5327435327	220591.5187861911
18	7	9823	4818425	2340	790	96	342	62	7990	685948.9272977231	255811.7851619711
17	4	9877	8146204	2341	400	76	517	97	7747	684046.9983756593	260716.02279764114
8	1	5198	6914339	2342	746	23	353	3408	3810	727510.740778253	254208.52858984438
13	0	8932	5885559	2343	92	91	367	-1	4618	689291.9267664083	236869.5305051716
6	3	2164	57162	2344	417	47	364	4313	1178	661152.8834409775	270024.02603212587
19	5	1163	410841	2345	477	92	213	4001	7628	656456.5921630613	247760.2439171184
11	7	2331	9532843	2346	439	41	309	120	2117	710811.840516964	232833.42278118906
1	1	2292	8156240	2347	384	49	343	2576	6353	641717.1301212942	246519.2207744344
1	1	4218	7839268	2348	674	22	128	249	7241	673512.3103713234	253260.56322621932
17	2	2101	7894667	2349	362	29	390	-1	8062	663940.4783627244	209539.59232951072
5	6	6604	8710324	2350	742	70	83	-1	6924	687930.3444791314	238752.95840775844
5	1	5976	1398361	2351	495	11	169	1059	4842	664106.7829746275	209870.1419769097
11	9	7447	5343610	2352	168	46	119	-1	8710	715010.2854913827	253251.5835199924
22	4	9382	7326503	2353	444	73	314	4751	4668	721096.062167018	256505.7320160638
2	5	4565	7523125	2354	995	82	308	66	1373	668021.4229239732	261711.9453999056
17	8	9735	371973	2355	117	81	337	1062	9401	656325.5214696402	209526.15995779858
14	6	910	8545090	2356	149	99	932	191	9287	694151.9683774827	231032.02622406313
2	3	5875	4047009	2357	742	26	230	3401	2282	732036.3601181891	252719.24969237996
10	8	7851	5739808	2358	577	89	71	121	8011	703158.3089045191	242422.60221048247
19	9	3986	2489289	2359	317	15	546	2920	2531	690256.9132933243	283030.07368892315
14	1	324	6919406	2360	981	77	365	1030	6688	653474.7892920868	231921.95099188937
18	4	9982	3998700	2361	205	37	870	4198	9708	661969.8136818177	244181.49750824456
7	2	5425	2410090	2362	989	27	718	261	1883	685295.0405596154	236548.27184042908
14	5	8463	7552024	2363	468	80	41	261	5243	672122.9796176424	250872.53402889948
19	7	5420	9002226	2364	53	28	764	4021	5699	668012.1977729095	261618.25716033732
11	1	7949	3649533	2365	965	98	646	4026	3030	666118.0279259313	258373.49604344394
13	6	5164	1538822	2366	50	24	983	66	959	685791.031886088	264999.8687837853
22	6	7281	7522151	2367	413	38	226	89	7396	679647.1454033268	261215.33791897364
9	3	2026	28228	2368	552	47	190	4323	1637	659461.1630323755	270427.737643149
13	8	9987	4173639	2369	801	85	273	-1	8364	691359.3856038247	235958.10494711966
6	3	7422	8965481	2370	301	64	396	62	2477	685025.7873794986	259381.3427038979
24	7	1580	9937066	2371	389	67	217	1058	1908	647288.8398651314	204317.49703832038
4	5	9874	7973589	2372	59	80	911	-1	7659	647173.5743050034	248283.9138987371
0	1	2997	8729151	2373	637	26	60	4196	8451	663647.4661445881	215540.212804358
6	6	9709	2067079	2374	113	90	81	91	6871	681745.5664123439	258835.86198579587
22	0	485	8710997	2375	423	5	690	4566	3838	701199.4017134942	264072.33470461186
12	8	4184	9031196	2376	282	57	987	-1	4360	720782.8349966906	258380.29794691622
