PersonId	TripId	xCoordOrigin	yCoordOrigin	xCoordDestination	yCoordDestination	activityDuration	mode	activityType
2413	0	708520.4415146867	239618.048936905	707253.2755823927	238621.25040812403	18000.0	car	work
2413	1	707253.2755823927	238621.25040812403	708520.4415146867	239618.048936905	34980.0	car	home
2421	0	720388.8608708677	256510.374910368	721067.548784614	257657.4975834638	7200.0	car	leisure
2421	1	721067.548784614	257657.4975834638	720951.1264475129	258503.70322474503	1800.0	car	shop
2421	2	720951.1264475129	258503.70322474503	720388.8608708677	256510.374910368	27490.0	car	home
2433	0	685477.1448318547	252189.92132830166	690233.0919566652	249131.40270671673	36000.0	car	work
2433	1	690233.0919566652	249131.40270671673	690999.3598252282	248136.2087413738	7200.0	car	leisure
2433	2	690999.3598252282	248136.2087413738	685477.1448318547	252189.92132830166	21552.0	car	home
2434	0	663411.9236871735	214134.12469775754	665427.6254837182	214382.70441712963	28800.0	car	work
2434	1	665427.6254837182	214382.70441712963	664137.5544289735	214931.48498924202	3600.0	car	leisure
2434	2	664137.5544289735	214931.48498924202	663411.9236871735	214134.12469775754	17149.0	car	home
2444	0	708040.191309841	232912.3818677011	706728.9591170093	235300.5643394797	7200.0	car	shop
2444	1	706728.9591170093	235300.5643394797	708040.191309841	232912.3818677011	28140.0	car	home
2452	0	725753.5546566169	258313.67824331432	717177.955557593	258351.01365462286	39600.0	car	work
2452	1	717177.955557593	258351.01365462286	725753.5546566169	258313.67824331432	17262.0	car	home
2455	0	701499.7165692562	242599.7707593774	682095.4854987111	212260.96868288683	32400.0	car	work
2455	1	682095.4854987111	212260.96868288683	701499.7165692562	242599.7707593774	21600.0	car	home
2455	2	701499.7165692562	242599.7707593774	702423.4625386747	242094.80848150677	10800.0	car	leisure
2455	3	702423.4625386747	242094.80848150677	701499.7165692562	242599.7707593774	16061.0	car	home
2493	0	687194.8726924476	256530.82967335952	684719.2300723104	253593.6083091178	18000.0	car	work
2493	1	684719.2300723104	253593.6083091178	685359.8474007586	256435.1883789676	3600.0	car	leisure
2493	2	685359.8474007586	256435.1883789676	684192.6318280284	253845.30462493605	14400.0	car	work
2493	3	684192.6318280284	253845.30462493605	689824.9400587766	255094.5451387479	1800.0	car	shop
2493	4	689824.9400587766	255094.5451387479	687194.8726924476	256530.82967335952	22358.0	car	home
2501	0	708058.9379463425	239309.03016693133	701351.9012878202	233777.905065786	28800.0	car	work
2501	1	701351.9012878202	233777.905065786	708058.9379463425	239309.03016693133	24184.0	car	home
2509	0	708450.5159540429	237065.8690272712	707100.1839654584	235293.0230112858	1800.0	car	shop
2509	1	707100.1839654584	235293.0230112858	706330.1534084197	235087.8944702292	18000.0	car	leisure
2509	2	706330.1534084197	235087.8944702292	708450.5159540429	237065.8690272712	35148.0	car	home
2511	0	680646.1328152948	262148.41188945295	679292.8995471025	261243.82444647938	32400.0	car	work
2511	1	679292.8995471025	261243.82444647938	684702.6826737261	255805.52875980412	1800.0	car	leisure
2511	2	684702.6826737261	255805.52875980412	679514.2717069011	261296.2778532867	1800.0	car	work
2511	3	679514.2717069011	261296.2778532867	685064.321017022	255652.76760562175	10800.0	car	leisure
2511	4	685064.321017022	255652.76760562175	680646.1328152948	262148.41188945295	15055.0	car	home
2515	0	685583.3329829186	255565.3818825542	685362.7879426569	255674.39680842232	25200.0	car	work
2515	1	685362.7879426569	255674.39680842232	685583.3329829186	255565.3818825542	6389.0	car	home
2551	0	674302.0824040142	249460.91669060956	675389.8038733014	249660.50368603304	1800.0	car	shop
2551	1	675389.8038733014	249660.50368603304	673948.5934176459	247743.63761499786	3600.0	car	leisure
2551	2	673948.5934176459	247743.63761499786	676059.7233359023	249554.84555302013	1800.0	car	shop
2551	3	676059.7233359023	249554.84555302013	674203.7089947362	247964.097483188	3600.0	car	leisure
2551	4	674203.7089947362	247964.097483188	674590.2353306181	249172.1773836704	1800.0	car	work
2551	5	674590.2353306181	249172.1773836704	674722.9114602067	249027.085696227	10800.0	car	leisure
2551	6	674722.9114602067	249027.085696227	674033.1072712421	249256.2204569336	3600.0	car	work
2551	7	674033.1072712421	249256.2204569336	674302.0824040142	249460.91669060956	28735.0	car	home
2563	0	706046.2223522182	236806.07981780524	706286.6330894324	235480.12297071997	21600.0	car	work
2563	1	706286.6330894324	235480.12297071997	706046.2223522182	236806.07981780524	39476.0	car	home
2621	0	689159.4510641554	249271.75285562107	689616.9233860227	249832.9586286973	39600.0	car	work
2621	1	689616.9233860227	249832.9586286973	689159.4510641554	249271.75285562107	19838.0	car	home
2629	0	684937.5627435668	254249.46608492907	682414.9982097435	247609.26043783122	10800.0	car	work
2629	1	682414.9982097435	247609.26043783122	683597.793867692	248122.10794323377	3600.0	car	leisure
2629	2	683597.793867692	248122.10794323377	682649.5404745803	247834.37976524016	14400.0	car	work
2629	3	682649.5404745803	247834.37976524016	684937.5627435668	254249.46608492907	29890.0	car	home
2639	0	661620.8482213112	244549.96409873047	663192.3448170227	244801.44891676013	1800.0	car	shop
2639	1	663192.3448170227	244801.44891676013	661620.8482213112	244549.96409873047	47390.0	car	home
2644	0	666373.7193107248	256905.15398548997	687129.5096944585	247103.403114687	18000.0	car	work
2644	1	687129.5096944585	247103.403114687	681207.0544298481	246127.87993258884	3600.0	car	leisure
2644	2	681207.0544298481	246127.87993258884	687385.0104613171	246108.90285580143	21600.0	car	work
2644	3	687385.0104613171	246108.90285580143	666373.7193107248	256905.15398548997	17959.0	car	home
2645	0	707195.0024611158	235682.10361999908	701196.2245329292	234494.45735391203	21600.0	car	education
2645	1	701196.2245329292	234494.45735391203	707195.0024611158	235682.10361999908	41255.0	car	home
2677	0	734376.3527428238	246856.06136980414	733063.4961812755	248915.98718117984	46800.0	car	work
2677	1	733063.4961812755	248915.98718117984	738743.2501071912	250217.7108979183	7200.0	car	leisure
2677	2	738743.2501071912	250217.7108979183	734376.3527428238	246856.06136980414	4436.0	car	home
2683	0	682205.6051050869	263721.1883946493	691986.1009438038	249781.74701903944	18000.0	car	work
2683	1	691986.1009438038	249781.74701903944	686822.1268032761	263653.5030771867	1800.0	car	shop
2683	2	686822.1268032761	263653.5030771867	691446.9248229304	248876.41734911854	18000.0	car	work
2683	3	691446.9248229304	248876.41734911854	682205.6051050869	263721.1883946493	23380.0	car	home
2687	0	699710.1894126802	240214.6447320264	701857.8123603724	241389.40980150938	43200.0	car	work
2687	1	701857.8123603724	241389.40980150938	702821.618983679	242993.14061936992	3600.0	car	shop
2687	2	702821.618983679	242993.14061936992	702771.3325610327	242597.39243684037	7200.0	car	leisure
2687	3	702771.3325610327	242597.39243684037	699710.1894126802	240214.6447320264	8129.0	car	home
2690	0	720065.6283330746	256564.97692954092	720395.2631234281	257354.4783798845	32400.0	car	work
2690	1	720395.2631234281	257354.4783798845	720065.6283330746	256564.97692954092	28165.0	car	home
2706	0	698632.2618492297	246436.77381743427	681974.9701197769	247098.45765246492	18000.0	car	work
2706	1	681974.9701197769	247098.45765246492	698632.2618492297	246436.77381743427	27412.0	car	home
2720	0	664310.3616613516	270114.2358382049	660955.2705026019	263999.17788334144	7200.0	car	work
2720	1	660955.2705026019	263999.17788334144	664279.0654802959	270844.12208886154	3600.0	car	leisure
2720	2	664279.0654802959	270844.12208886154	660855.8758626501	263694.80951294256	10800.0	car	work
2720	3	660855.8758626501	263694.80951294256	664310.3616613516	270114.2358382049	32191.0	car	home
2724	0	646039.6365469756	265368.68361566885	652503.828062802	257563.5071356174	14400.0	car	education
2724	1	652503.828062802	257563.5071356174	646039.6365469756	265368.68361566885	41785.0	car	home
2728	0	728247.513317706	256680.48064484634	680603.8088524754	262648.4891511373	10800.0	car	education
2728	1	680603.8088524754	262648.4891511373	697786.9995170573	261037.96842383879	3600.0	car	shop
2728	2	697786.9995170573	261037.96842383879	699760.7022231878	262536.61831990595	3600.0	car	education
2728	3	699760.7022231878	262536.61831990595	697372.2236519614	261947.1611864922	3600.0	car	shop
2728	4	697372.2236519614	261947.1611864922	703433.9929673233	244337.03759528216	14400.0	car	education
2728	5	703433.9929673233	244337.03759528216	684861.0100834528	252328.11228221032	1800.0	car	leisure
2728	6	684861.0100834528	252328.11228221032	682849.9576395517	263583.86945703975	1800.0	car	work
2728	7	682849.9576395517	263583.86945703975	728247.513317706	256680.48064484634	17056.0	car	home
2735	0	650203.2323020532	224628.90917669577	649975.2085640237	223606.13770813416	32400.0	car	work
2735	1	649975.2085640237	223606.13770813416	652110.5769377007	215005.5512607595	1800.0	car	shop
2735	2	652110.5769377007	215005.5512607595	650203.2323020532	224628.90917669577	28586.0	car	home
2737	0	657903.7310932092	255049.97397055884	664163.4056034656	255977.98910598154	43200.0	car	work
2737	1	664163.4056034656	255977.98910598154	664914.814502019	258446.50242434605	7200.0	car	leisure
2737	2	664914.814502019	258446.50242434605	657903.7310932092	255049.97397055884	17154.0	car	home
2752	0	658074.5745975914	254493.12219264754	657992.9128813734	259936.1184283341	10800.0	car	shop
2752	1	657992.9128813734	259936.1184283341	653505.6874878313	258133.35293852718	3600.0	car	work
2752	2	653505.6874878313	258133.35293852718	657961.845043341	259445.8179289086	7200.0	car	leisure
2752	3	657961.845043341	259445.8179289086	658074.5745975914	254493.12219264754	27071.0	car	home
2766	0	698014.993935145	227806.26643219133	700689.127516631	229490.1476063	46800.0	car	leisure
2766	1	700689.127516631	229490.1476063	698014.993935145	227806.26643219133	7363.0	car	home
2787	0	668172.9560580619	231335.32313584225	667686.2747395508	236240.08421502757	7200.0	car	shop
2787	1	667686.2747395508	236240.08421502757	668326.2608770919	236381.59638584752	7200.0	car	leisure
2787	2	668326.2608770919	236381.59638584752	668172.9560580619	231335.32313584225	35958.0	car	home
2791	0	689669.0421713397	253258.32324072788	688955.9265037687	251366.1939027532	1800.0	car	shop
2791	1	688955.9265037687	251366.1939027532	689669.0421713397	253258.32324072788	50618.0	car	home
2800	0	720195.9283628408	259415.31431802682	738176.3358477686	253703.48099247733	10800.0	car	work
2800	1	738176.3358477686	253703.48099247733	720195.9283628408	259415.31431802682	43527.0	car	home
2812	0	689553.1100491007	252717.7709837944	679253.6543432612	250750.7131716286	3600.0	car	work
2812	1	679253.6543432612	250750.7131716286	678689.9109558546	248065.34216759403	10800.0	car	leisure
2812	2	678689.9109558546	248065.34216759403	689553.1100491007	252717.7709837944	4536.0	car	home
2852	0	675166.1922410656	215828.5079259986	670235.043417965	211069.26116793763	10800.0	car	work
2852	1	670235.043417965	211069.26116793763	675166.1922410656	215828.5079259986	30375.0	car	home
2854	0	647683.949163749	213133.1327892134	648308.8107966234	212431.35549055052	1800.0	car	shop
2854	1	648308.8107966234	212431.35549055052	658026.248593322	210347.09944932998	25200.0	car	work
2854	2	658026.248593322	210347.09944932998	647419.1825306802	213046.8922852217	1800.0	car	shop
2854	3	647419.1825306802	213046.8922852217	658170.8336904632	210660.06881531686	14400.0	car	work
2854	4	658170.8336904632	210660.06881531686	647683.949163749	213133.1327892134	13728.0	car	home
2870	0	682250.4177473199	248673.03497116448	685227.1070125708	250676.40954239116	39600.0	car	work
2870	1	685227.1070125708	250676.40954239116	687365.9111920896	251582.93223389296	7200.0	car	shop
2870	2	687365.9111920896	251582.93223389296	682250.4177473199	248673.03497116448	13431.0	car	home
2879	0	665690.6921741683	258255.93206388605	665464.1949519619	259124.13966406634	10800.0	car	leisure
2879	1	665464.1949519619	259124.13966406634	665559.4398528776	258460.43970576924	1800.0	car	work
2879	2	665559.4398528776	258460.43970576924	665690.6921741683	258255.93206388605	25864.0	car	home
2888	0	644173.5793736988	223301.70610314136	644691.6927068487	222075.30496729971	32400.0	car	work
2888	1	644691.6927068487	222075.30496729971	644173.5793736988	223301.70610314136	29167.0	car	home
2958	0	684055.489890953	247065.11103584425	683413.0512363968	248024.35622959462	14400.0	car	work
2958	1	683413.0512363968	248024.35622959462	683105.9477044123	247305.93184270745	3600.0	car	leisure
2958	2	683105.9477044123	247305.93184270745	683407.0484311092	248143.9276303847	14400.0	car	work
2958	3	683407.0484311092	248143.9276303847	684055.489890953	247065.11103584425	30380.0	car	home
2968	0	684014.9361983953	249145.29949192578	687313.7770216527	252075.55200565988	14400.0	car	work
2968	1	687313.7770216527	252075.55200565988	683414.3253902568	250394.49951257312	3600.0	car	leisure
2968	2	683414.3253902568	250394.49951257312	686530.3314821528	251502.57600993357	32400.0	car	work
2968	3	686530.3314821528	251502.57600993357	684014.9361983953	249145.29949192578	2333.0	car	home
2971	0	680450.3974760935	262326.7853194073	683277.9385191604	263166.75253855134	18000.0	car	work
2971	1	683277.9385191604	263166.75253855134	684834.1772354678	256249.49420750825	3600.0	car	leisure
2971	2	684834.1772354678	256249.49420750825	682710.422597465	263649.6065767823	14400.0	car	work
2971	3	682710.422597465	263649.6065767823	680450.3974760935	262326.7853194073	30394.0	car	home
2973	0	685331.8478705316	242930.06180190554	688113.0536168137	245364.7821693097	10800.0	car	work
2973	1	688113.0536168137	245364.7821693097	685331.8478705316	242930.06180190554	47068.0	car	home
2980	0	678798.729826108	289594.4748651019	689452.2237770354	284733.8155726964	10800.0	car	work
2980	1	689452.2237770354	284733.8155726964	689465.923301549	283854.5948868123	3600.0	car	leisure
2980	2	689465.923301549	283854.5948868123	690329.2342118998	283527.4856665	1800.0	car	shop
2980	3	690329.2342118998	283527.4856665	689538.8522853939	285802.9288237806	10800.0	car	work
2980	4	689538.8522853939	285802.9288237806	690147.1037755191	283700.47387770785	3600.0	car	shop
2980	5	690147.1037755191	283700.47387770785	689557.7522654413	284981.42838063225	3600.0	car	work
2980	6	689557.7522654413	284981.42838063225	678798.729826108	289594.4748651019	21801.0	car	home
2984	0	665930.421767237	252877.04779952377	664526.0583908869	254473.27974238177	39600.0	car	work
2984	1	664526.0583908869	254473.27974238177	665930.421767237	252877.04779952377	24882.0	car	home
2988	0	665610.0374211728	208687.2466153578	664836.6586742918	210256.68097669614	14400.0	car	work
2988	1	664836.6586742918	210256.68097669614	665444.9970004996	207392.30238583926	3600.0	car	shop
2988	2	665444.9970004996	207392.30238583926	664931.6737576663	210016.1190663237	21600.0	car	work
2988	3	664931.6737576663	210016.1190663237	665610.0374211728	208687.2466153578	22005.0	car	home
3030	0	675859.6519649941	257028.4987899029	688775.310268145	251869.72222463207	39600.0	car	work
3030	1	688775.310268145	251869.72222463207	684445.2133046178	251824.74450104305	10800.0	car	leisure
3030	2	684445.2133046178	251824.74450104305	675859.6519649941	257028.4987899029	14532.0	car	home
3041	0	723346.087163171	216627.3460570958	695759.1629084998	233197.47482260453	3600.0	car	leisure
3041	1	695759.1629084998	233197.47482260453	700412.959787036	234469.6546871559	7200.0	car	shop
3041	2	700412.959787036	234469.6546871559	699855.2860648917	228417.7396372137	7200.0	car	work
3041	3	699855.2860648917	228417.7396372137	723346.087163171	216627.3460570958	36513.0	car	home
3044	0	670866.6695105473	211259.7888910525	668260.2835585984	212032.57627873955	28800.0	car	education
3044	1	668260.2835585984	212032.57627873955	670866.6695105473	211259.7888910525	29099.0	car	home
