ZoneId	xCenter	yCenter	xMin	yMin	xMax	yMax	Area	Name
5891	564209.974916433	141937.5	560389.949832867	139723	568030	144152	6722098.29887	Veytaux
6484	564128	211489	561658	209085	566598	213893	8527508.5	Savagnier
6217	567248	116918	565683	114398	568813	119438	7029709.5	Saint-Maurice
5688	549379	166140	548418	164675	550340	167605	2530559.5	Syens
2198	577834	185746.5	576008	184573	579660	186920	4000400.5	Granges-Paccot
4199	655441	253698	654565	252505	656317	254891	2302239.5	Holderbank (AG)
4105	656472.5	267053.5	655030	265562	657915	268545	5566244.5	Mandach
4013	645509.5	246591	644152	245612	646867	247570	2874168	Unterentfelden
2025	555088.5	186669	554140	185440	556037	187898	2770318.5	Lully (FR)
1370	694272.5	216887.5	691900	212370	696645	221405	22852914.5	Rothenthurm
4251	636184.035	262018.87	634315.63	260260	638052.44	263777.74	7050856.86525	Hellikon
5842	571102.5	145837.5	567645	142972	574560	148703	23338076	Rossinière
11	673380	237106	671860	235692	674900	238520	4997715	Ottenbach
5120	705319	114588.75	704708	114157.5	705930	115020	597543.620879	Muralto
4841	713535	274029	710770	271748	716300	276310	13182415.5	Pfyn
3668	752448.45	172939.5	750740.1	170065	754156.8	175814	6812980.615	Thusis
4117	649187.5	254699.5	647200	252702	651175	256697	9916194	Thalheim (AG)
6645	501548.5	114333.5	499625	112682	503472	115985	6501895.5	Veyrier
3804	728236.25	126065.7	725591.9	123334.7	730880.6	128796.7	11165541.18	Buseno
842	592593	138475.5	588803	132493	596383	144458	58725365.8988	Lauenen
4288	643753	235199.5	642855	234662	644651	235737	1153514.5	Wiliberg
5483	526802.5	168090.5	525290	166883	528315	169298	3129489.5	Ferreyres
3443	737401.5	254296.556027165	733823	251007	740980	257586.112054329	27532964.6235	Gossau (SG)
3573	732033.6	180929.9	730243.5	180297.1	733823.7	181562.7	2119864.90106	Flond
2531	618876	223217.639202264	617885	222435.278404528	619867	224000	1644643.72689	Steinhof
5924	534536.5	184976.5	533215	183730	535858	186223	4011606.5	Orges
199	694647.5	250081	691550	247797	697745	252365	14006781.8299	Volketswil
6263	595730	122684	594195	121338	597265	124030	4436416.5	Grimisuat
4254	631563.5	267866	628572	264737	634555	270995	18774625.5	Möhlin
6747	572662.5	242022.5	569450	240325	575875	243720	9362293.5	Epiquerez
5437	514853	152574	513208	150908	516498	154240	3694005.5	Saubraz
4606	714517.5	264920	712845	263180	716190	266660	6371228.6246	Stettfurt
5648	532801.262726811	151776.55	530993.561430126	151040.1	534608.964023495	152513	1852472.87495	Saint-Sulpice (VD)
5128	704249.968919646	107107.5	702749.937839292	105880	705750	108335	3201965.03465	Sant'Abbondio
5789	550119	160081.5	549080	158988	551158	161175	2183287	Ferlens (VD)
794	594670.5	154833	587545	148823	601796	160843	73023596.3386	Zweisimmen
1609	717558	208046.5	710543	202885	724573	213208	69250129.5	Glarus
6507	537713	195180	535853	193370	539573	196990	6415088	Môtiers (NE)
944	610602.5	180527.5	608480	178665	612725	182390	10147047.0027	Uetendorf
5304	680393	130532.5	677058	128035	683728	133030	22044439	Bosco/Gurin
5107	708155	123539	702065	114625	714245	132453	18683344.5	Gerra (Verzasca)
2122	572318.4	170545.947304452	570038	169672.194608904	574598.8	171419.7	3430121.67857	Avry-devant-Pont
3405	724459.5	254288.595	721856	251822	727063	256755.19	11014522.7145	Jonschwil
5581	542573	153055	541063	151610	544083	154500	2640122	Belmont-sur-Lausanne
2280	575452	201929.162710106	572787	200053.325420212	578117	203805	9951756.02437	Bas-Vully
957	628385	208932.5	621550	205210	635220	212655	59367457.9077	Sumiswald
1503	670699	196299	668398	193608	673000	198990	15469790.4818	Dallenwil
5185	715169.504471002	94413	714119.008942004	93918	716220	94908	1223824.75922	Gentilino
2262	579770	193071.5	578073	191703	581467	194440	5858953	Gurmels
1509	670506.5	201030.95	668723	198200	672290	203861.9	11092404.8871	Stans
4177	641176	266922	639492	266322	642860	267522	2517707.5	Sisseln
5631	524335.5	152299	523118	151255	525553	153343	3265868	Denens
6611	487357.5	111620	485410	109645	489305	113595	5352129.9544	Chancy
2912	695829	290739	694735	290165	696923	291313	1470308.5	Barzheim
5242	721903	78047.5	720813	76865	722993	79230	2568109	Balerna
131	681907	240271	680477	237820	683337	242722	7777634	Adliswil
502	575859	209083	573918	207773	577800	210393	4569538.2887	Vinelz
4277	647711	235166	646252	233930	649170	236402	3821033.5	Moosleerau
4075	671611	246892.5	669982	245772	673240	248013	4913203	Rudolfstetten-Friedlisberg
6248	605114	125010	599280	121610	610948	128410	19178183.5	Sierre
1502	674482.916053743	201784.98588303	672172.2	199793	676793.632107486	203776.97176606	9953710.55047	Buochs
5921	547296.5	179027.5	546128	176930	548465	181125	5525662.5	Molondin
355	597149	194152.5	591808	189892	602490	198413	50995517.7235	Köniz
553	602493	208849.5	601601	208098	603385	209601	1432051.02435	Wiggiswil
6708	595126.5	242630	593420	240250	596833	245010	11099637.5	Courrendlin
5859	515455.5	147854.5	514398	146313	516513	149396	3842360.5	Mont-sur-Rolle
555	607105.5	213304	605778	212028	608433	214580	3668954.00327	Zauggenried
5534	542974	172250	542295	170710	543653	173790	2013748	Rueyres
6508	545375	200486.5	543110	199040	547640	201933	6384067	Noiraigue
1037	662454.5	220631	660062	218865	664847	222397	9394383.5	Rain
5814	552872.5	179671.5	550795	178090	554950	181253	6609278	Combremont-le-Grand
5317	699796.5	124655	696493	121015	703100	128295	23851504.5	Maggia
4164	652371	265565	650505	263785	654237	267345	8765408	Gansingen
37	696366	274198.5	693807	271617	698925	276780	13069043.5	Ossingen
2513	608022.5	225589	605440	223272	610605	227906	12292878.5202	Biberist
5078	699251.5	148285.5	696220	146028	702283	150543	16848169	Prato (Leventina)
195	692267	243381	689347	240417	695187	246345	14762442.1784	Maur
5321	695075	139396.5	689885	135008	700265	143785	38373238	Prato-Sornico
2005	552078.316098821	185881.227012023	550721.632197642	184235	553435	187527.454024046	4773464.33457	Châbles
5800	551734	155934	550595	154998	552873	156870	2286787.5	Les Tavernes
1706	691708.5	220354	687677	216338	695740	224370	29965494.011823	Oberägeri
2828	624703.5	257863	623265	256120	626142	259606	5563498	Lausen
6282	637745	113899	632435	109390	643055	118408	38048776.5	Eisten
2186	569389	178285.5	567665	176953	571113	179618	4974790	Cottens (FR)
6195	623273	137928	619248	134393	627298	141463	27916966.1212	Ferden
3962	775492.45	207207.25	769123.9	202026.8	781861	212387.7	61679530.0848	Schiers
5013	718486.5	118000.5	715690	115208	721283	120793	9640012	Monte Carasso
1147	641094.5	235366	638647	233842	643542	236890	8302342	Wikon
5495	530510.5	162706.5	529293	161235	531728	164178	3871676	Penthalaz
5762	528239	178204	527428	177133	529050	179275	1484809.5	Sergey
2783	599940	255766.5	598665	254733	601215	256800	2829488	Burg im Leimental
1206	688662.5	185271.5	682385	181168	694940	189375	59118149.3513	Erstfeld
334	629355.15	227861.5	628066.3	226495	630644	229228	3895731.8431	Obersteckholz
2292	587733	178485	586663	177195	588803	179775	3251976.13647	Brünisried
3582	736355.15	183940.7	734867.3	182142	737843	185739.4	4786338.5581	Schluein
1027	663353.543650816	229062.260130972	662102.087301631	227634.520261943	664605	230490	3892266.85461	Gelfingen
5256	723066.5	82226.5	722113	80960	724020	83493	2409467.5	Monte
423	613373.74954808	221767.5	612592.499096161	220690	614155	222845	2164182.96067	Willadingen
1139	633491.4	230123.5	630130.8	227580	636852	232667	17630906.1091	Pfaffnau
4043	668686	261010.5	667687	259231	669685	262790	3307146.5	Unterehrendingen
2454	604627	226566	603482	224905	605772	228227	3192381.13	Lüsslingen
2077	552959	159746.5	551920	158628	553998	160865	1989219	Gillarens
2036	562755.79952135	195324.716851469	561648.5990427	193940	563863	196709.433702939	2872622.85426	Portalban
7011	759703.5	234075	758252	232462	761155	235688	3562650	Schellenberg
5588	541265.05	151111.9	540847.1	150545.8	541683	151678	488868.936446	Paudex
174	696151	253751	692985	250002	699317	257500	25300671.5	Illnau-Effretikon
6793	574215	259383	572490	258193	575940	260573	5087948	Lugnez
422	611064.19	211479	609958.38	210720	612170	212238	1291684.04476	Rüti bei Lyssach
905	622225	202910	618653	200575	625797	205245	17170592.9358	Rüderswil
41	697003.5	276553.5	695637	275362	698370	277745	4414868	Truttikon
3681	761035	145824	754953.6	138908.5	767116.4	152739.5	93122731.1881	Avers
52	690059.5	255050	687842	252875	692277	257225	9028559	Bassersdorf
2887	623725	253103.5	622555	251657	624895	254550	3992266.5	Lampenberg
302	584814	209370.5	582515	207598	587113	211143	7871789.71951	Bargen (BE)
866	607837.900720577	188537.5	606262	186435	609413.801441153	190640	7792175.61577	Gerzensee
3842	824969.7	168439.85	823122.2	166138.1	826817.2	170741.6	6842243.25373	Lü
2452	605702.5	222250.5	604505	221429	606900	223072	2141340.5	Küttigkofen
5454	566376.449262036	198868.581255298	565232.898524073	197735	567520	200002.162510595	2596040.49844	Champmartin
2223	569474	173430	568400	171750	570548	175110	2931163	Rueyres-Saint-Laurent
5118	706480	115987	704260	114261	708700	117713	5852400.51507	Minusio
3532	765960.2	165661.85	764109.9	163421.7	767810.5	167902	7117738.84682	Cunter
593	630801.595051893	171581.090090061	627708.190103785	168367.180180123	633895	174795	14026148.9274	Unterseen
5221	716531.5	97591.5	715713	97060	717350	98123	743278.5	Savosa
402	615642	219119.006178753	613677	217548.012357506	617607	220690	6554764.99313	Alchenstorf
1097	653891	230701.5	651920	228233	655862	233170	9395778.5	Rickenbach (LU)
7005	760524	221777.85	755163	214467.7	765885	229088	26954905.33689	Schaan
616	609251	191573.5	607752	189200	610750	193947	8483197.48852	Münsingen
2962	705269.5	282929.5	702627	281007	707912	284852	7908934.5	Hemishofen
6640	504597.5	116712	502925	114867	506270	118557	3795855.5	Thônex
5019	718136.5	116774	715550	114338	720723	119210	8248712	Sementina
870	602213	195634	600758	194085	603668	197183	4436884.3008	Kehrsatz
1121	642074.5	221765	641014	220170	643135	223360	3538947	Alberswil
6139	584536.5	109891.5	581298	105060	587775	114723	23873850.5	Riddes
5205	714687.5	95064.1004122063	713665	94305.2008244126	715710	95823	1574153.00266	Muzzano
5539	539424	170879	537723	168823	541125	172935	8994226.5	Vuarrens
2068	561541.5	177768	559475	175823	563608	179713	6326332	Châtonnaye
2903	683106.5	284434	681565	282660	684648	286208	6857363	Löhningen
6800	571842.5	252272.5	568745	250025	574940	254520	14761901.5	Porrentruy
5096	706187.5	116880.5	704375	115358	708000	118403	3844146	Brione sopra Minusio
4310	660459.5	273057	658842	271937	662077	274177	4075635.5	Koblenz
7008	760475	231343	758360	229348	762590	233338	7467793	Mauren
2018	558702.5	191752.15	556868	190450	560537	193054.3	5026528.02193	Forel (FR)
3426	725209.425	259183.125	722543.97	257622	727874.88	260744.25	8959896.2186	Zuzwil (SG)
6132	576424	107903	574595	105858	578253	109948	7623126	Charrat
5045	712396.5	147044	709483	145683	715310	148405	5948692	Prugiasco
2786	611331	254280	609812	253103	612850	255457	3307185.5	Grellingen
5747	527835	172665	526525	170905	529145	174425	4188371	Bofflens
3235	761738.41	260216.491222574	760973.82	258718	762503	261714.982445147	2175211.6414	Rheineck
2325	562055	152189	557375	147220	566735	157158	47905480	Châtel-Saint-Denis
2011	558473	184481.5	557223	182543	559723	186420	6551189	Cugy (FR)
5430	507380	150750	504695	148025	510065	153475	11982594.5	Marchissy
6	681378.5	230999.5	679052	229402	683705	232597	7918386	Kappel am Albis
562	623363	163919	617668	159288	629058	168550	30991258.336	Aeschi bei Spiez
3941	756860.743339729	194057.3	753600.486679458	191226.3	760121	196888.3	18561485.2247	Haldenstein
2768	608137	258261	606697	256647	609577	259875	6352592.5	Ettingen
5203	714311.057880324	88120.1	713167	86708.5	715455.115760648	89531.7	2802844.41431	Morcote
2327	558159	159993	556815	158643	559503	161343	3885079.5	Fiaugères
2269	581203.5	195585	579982	194255	582425	196915	3855550	Liebistorf
1102	657430.341743676	221309.5	655785.683487352	218944	659075	223675	8906014.72485	Sempach
6481	555790.5	211493	553513	209973	558068	213013	7955454.5	Les Hauts-Geneveys
2544	608735	230509.5	607905	228999	609565	232020	2506009.5	Feldbrunnen-St.Niklaus
362	602574	203570	601093	201835	604055	205305	4211449.21392	Ittigen
7002	760961.5	217196.75	757483	212998.5	764440	221395	26448535.5287	Triesen
2541	607957.5	234328.5	606060	232797	609855	235860	5480062.5	Balm bei Günsberg
439	587571	226983	584092	224336	591050	229630	15708431.093	Péry
6152	559124	126299.5	554960	122124	563288	130475	29841856.1349	Collombey-Muraz
6291	641208	109818	638068	106518	644348	113118	24550306.5	Saas Grund
5763	531425	177852.5	528520	176740	534330	178965	6364165	Valeyres-sous-Rances
5786	547666.5	158045.5	546658	157093	548675	158998	2120199.5	Les Cullayes
2206	578023.5	180668.5	575764	179100	580283	182237	7700627.5	Marly
2177	566134	176919	564808	175658	567460	178180	3949151	Chénens
407	618433	212079.5	615203	208464	621663	215695	23351631.4427	Heimiswil
2496	641057.04	251395	639067	250270	643047.08	252520	3026467.6265	Obererlinsbach
4471	734094	262175.235	730983	260194.47	737205	264156	11619087.8784	Bischofszell
785	654275.15	173719.75	648628	167306.5	659922.3	180133	40594562.65	Meiringen
4511	738363	264226.5	735233	262255	741493	266198	12210937.3253	Zihlschlacht-Sitterdorf
6621	500009.5	117868.5	497480	114840	502539	120897	15931961.4194	Genève
587	633015	169078	630315	167658	635715	170498	5915421.68	Matten bei Interlaken
5826	557151.5	175432.5	555848	174080	558455	176785	3716660	Seigneux
609	612621	189451	611370	188122	613872	190780	3074507	Häutligen
5490	524558	167494	522768	165648	526348	169340	6658247.5	Moiry
95	674388.5	258953.5	672777	258002	676000	259905	2381705	Regensberg
6705	602651.5	244600.5	601503	242488	603800	246713	7851419.5	Corban
5851	519699	147093.25	518520	145981.5	520878	148205	2605981.66744	Allaman
3291	754688.75	207097.4	749080	202982	760297.5	211212.8	25347469.01	Bad Ragaz
923	619132.5	185397.5	615555	183482	622710	187313	15321270.7307	Buchholterberg
6717	605719	245456.5	603668	244078	607770	246835	7761659	Montsevelier
3652	744179.2	179210.5	741400	177275.5	746958.4	181145.5	11274124.8028	Tenna
243	672429.5	250497.5	669727	247548	675132	253447	9379636.4202	Dietikon
3373	722030.5	242130	720310	239925	723751	244335	7251452.06957	Krinau
5248	723814	83599	723113	82933	724515	84265	993588.5	Casima
3835	729197.35	122269.65	724446.3	114761.6	733948.4	129777.7	22054471.715	San Vittore
5791	548295.5	159784	547118	158345	549473	161223	3479802	Mézières (VD)
5567	538103	191200	536428	188690	539778	193710	4892442	Romairon
6453	567568	213635.5	565688	211188	569448	216083	9585875	Enges
6067	662209	145825.5	657165	139978	667253	151673	33837543.9288	Reckingen (VS)
753	578420.800435896	215580.654161114	575791.250649866	211569.308322228	581050.350221926	219592	9100235.31356	Twann
1343	712592.5	214213	708465	208683	716720	219743	50162258	Innerthal
6805	575385	245495.5	573355	243353	577415	247638	6775761.5	Seleute
6089	596196.5	115705	594215	111960	598178	119450	12991373	Vex
2404	627391	238522.5	625745	236625	629037	240420	7158123.5	Neuendorf
6241	608365.5	129254	607388	128130	609343	130378	2530417	Miège
2703	616445	269996.5	613705	267713	619185	272280	10863345	Riehen
2171	575455.5	178130	573793	176260	577118	180000	6168928	Arconciel
2611	602119	248460.5	599810	246538	604428	250383	11234285	Bärschwil
6061	651009.5	138722.5	649187	136550	652832	140895	5023248	Lax
4110	655781	263280	653482	261575	658080	264985	7870515	Remigen
4210	654405	248080	653255	246285	655555	249875	3502829.5	Staufen
157	697015.5	236761	695044	235267	698987	238255	6122983	Oetwil am See
2009	553851.5	177471.5	552018	175873	555685	179070	4414120	Cheiry
65	689868.5	260568.5	687622	258462	692115	262675	10248208	Oberembrach
5249	721661.5	83292.5	719893	78965	723430	87620	8052401	Castel San Pietro
935	623406.9	183241.5	620970.8	181235	625843	185248	9125211.52266	Oberlangenegg
4192	656496.9	240193.5	655395	238835	657598.8	241552	2409448.30845	Boniswil
6114	621074	127545.5	618465	126135	623683	128956	6820210.5	Turtmann
3576	733625.95	186663.35	731747.1	183069.7	735504.8	190257	7195337.19165	Ladir
1213	694134	189600.5	690955	187198	697313	192003	16310717.5	Schattdorf
1093	657620	217585	654493	213368	660747	221802	25478204.8979	Neuenkirch
1023	668020	221962.5	665990	220235	670050	223690	8754606.5	Ballwil
81	674747.5	264683.5	672455	262742	677040	266625	9142839.5	Bachs
5705	502818.5	134509.5	501390	133257	504247	135762	2438017	Bogis-Bossey
5909	542940.918041121	182332.9	540543.836082241	180488	545338	184177.8	6085382.96337	Cheseaux-Noréaz
5528	543008	167797.5	542498	166825	543518	168770	1156795	Naz
624	613190	195101	611900	193652	614480	196550	3451409.99916	Schlosswil
2473	614111	258392	612520	256916	615702	259868	5772988.5	Dornach
86	676291	258815.5	674432	257249	678150	260382	5868253.5	Dielsdorf
371	586220	222096	581985	219055	590455	225137	21227732.879	Biel (BE)
2335	557471.5	158202.5	555940	156895	559003	159510	3783748.5	Saint-Martin (FR)
5190	719916.5	106120.5	718685	102683	721148	109558	5371864.5	Lopagno
1041	662962.5	235505.5	660715	233320	665210	237691	12446169	Schongau
4726	714175	252385	710570	248312	717780	256458	30646154.983	Fischingen
435	558979	221976.5	556238	219010	561720	224943	14171480.8227	La Ferrière
4611	715672.5	267663.5	712720	265554	718625	269773	15601382.8754	Thundorf
3254	760612.78	246319.946993775	755293	241428	765932.56	251211.893987549	34533975.2994	Oberriet (SG)
5235	721205	101204	719955	100400	722455	102008	2196502	Villa Luganese
